step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
19400,5.1311,5.2925,5.3478,1.23e+16,1.33e+16,158924800
19450,5.0396,5.2897,5.3487,1.23e+16,1.34e+16,159334400
19500,5.1031,5.2927,5.3461,1.23e+16,1.34e+16,159744000
19550,5.1697,5.3023,5.3581,1.24e+16,1.34e+16,160153600
19600,5.2225,5.2961,5.3545,1.24e+16,1.35e+16,160563200
19650,5.1176,5.3018,5.3535,1.24e+16,1.35e+16,160972800
19700,5.2070,5.3190,5.3732,1.25e+16,1.35e+16,161382400
19750,5.2582,5.2937,5.3460,1.25e+16,1.36e+16,161792000
19800,5.1929,5.3132,5.3665,1.25e+16,1.36e+16,162201600
19850,5.1618,5.2994,5.3540,1.26e+16,1.36e+16,162611200
19900,5.1203,5.2932,5.3514,1.26e+16,1.37e+16,163020800
19950,5.1581,5.3009,5.3573,1.26e+16,1.37e+16,163430400
20000,5.1268,5.2875,5.3436,1.26e+16,1.37e+16,163840000
20050,5.2025,5.2946,5.3520,1.27e+16,1.38e+16,164249600
20100,5.2446,5.3140,5.3719,1.27e+16,1.38e+16,164659200
20150,4.9982,5.2998,5.3523,1.27e+16,1.38e+16,165068800
20200,5.0905,5.2852,5.3430,1.28e+16,1.39e+16,165478400
20250,5.0664,5.2763,5.3337,1.28e+16,1.39e+16,165888000
20300,5.2604,5.2867,5.3415,1.28e+16,1.39e+16,166297600
20350,5.1465,5.2850,5.3423,1.29e+16,1.40e+16,166707200
20400,5.0977,5.2907,5.3489,1.29e+16,1.40e+16,167116800
20450,5.2663,5.2995,5.3592,1.29e+16,1.40e+16,167526400
20500,5.0572,5.2792,5.3333,1.30e+16,1.41e+16,167936000
20550,5.0281,5.2907,5.3466,1.30e+16,1.41e+16,168345600
20600,5.2924,5.3462,5.3936,1.30e+16,1.41e+16,168755200
20650,5.0969,5.2862,5.3457,1.31e+16,1.42e+16,169164800
20700,5.2458,5.2676,5.3241,1.31e+16,1.42e+16,169574400
20750,5.2743,5.2868,5.3401,1.31e+16,1.42e+16,169984000
20800,5.2899,5.2828,5.3402,1.32e+16,1.43e+16,170393600
20850,5.2740,5.2736,5.3322,1.32e+16,1.43e+16,170803200
20900,5.2035,5.2775,5.3336,1.32e+16,1.43e+16,171212800
20950,5.2589,5.2944,5.3483,1.32e+16,1.44e+16,171622400
21000,5.1596,5.2675,5.3229,1.33e+16,1.44e+16,172032000
21050,5.1786,5.2703,5.3273,1.33e+16,1.45e+16,172441600
21100,5.1761,5.2627,5.3201,1.33e+16,1.45e+16,172851200
21150,5.1394,5.2805,5.3315,1.34e+16,1.45e+16,173260800
21200,5.2006,5.2776,5.3317,1.34e+16,1.46e+16,173670400
21250,5.1891,5.2702,5.3286,1.34e+16,1.46e+16,174080000
21300,5.2524,5.2825,5.3397,1.35e+16,1.46e+16,174489600
21350,5.3073,5.2748,5.3330,1.35e+16,1.47e+16,174899200
21400,5.0429,5.2826,5.3449,1.35e+16,1.47e+16,175308800
21450,5.1286,5.2883,5.3466,1.36e+16,1.47e+16,175718400
21500,5.1252,5.2768,5.3332,1.36e+16,1.48e+16,176128000
21550,5.2055,5.2744,5.3332,1.36e+16,1.48e+16,176537600
21600,5.2689,5.2831,5.3381,1.37e+16,1.48e+16,176947200
21650,5.1442,5.2825,5.3414,1.37e+16,1.49e+16,177356800
21700,5.1702,5.2667,5.3244,1.37e+16,1.49e+16,177766400
21750,5.2372,5.2959,5.3522,1.38e+16,1.49e+16,178176000
21800,5.1755,5.2658,5.3248,1.38e+16,1.50e+16,178585600
21850,5.1451,5.2951,5.3504,1.38e+16,1.50e+16,178995200
21900,5.2055,5.2685,5.3251,1.38e+16,1.50e+16,179404800
21950,5.0168,5.2862,5.3400,1.39e+16,1.51e+16,179814400
22000,5.1864,5.2864,5.3366,1.39e+16,1.51e+16,180224000
22050,5.2970,5.3053,5.3562,1.39e+16,1.51e+16,180633600
22100,5.2608,5.2874,5.3366,1.40e+16,1.52e+16,181043200
22150,5.1876,5.2519,5.3089,1.40e+16,1.52e+16,181452800
22200,5.0963,5.2553,5.3132,1.40e+16,1.52e+16,181862400
22250,5.0333,5.2668,5.3232,1.41e+16,1.53e+16,182272000
22300,5.0104,5.2742,5.3288,1.41e+16,1.53e+16,182681600
22350,5.1263,5.2652,5.3220,1.41e+16,1.53e+16,183091200
22400,5.1325,5.2920,5.3375,1.42e+16,1.54e+16,183500800
22450,5.2543,5.2768,5.3316,1.42e+16,1.54e+16,183910400
22500,5.0346,5.2656,5.3213,1.42e+16,1.54e+16,184320000
22550,5.0610,5.2705,5.3259,1.43e+16,1.55e+16,184729600
22600,5.1944,5.2632,5.3196,1.43e+16,1.55e+16,185139200
22650,5.2124,5.2618,5.3191,1.43e+16,1.56e+16,185548800
22700,5.1482,5.2755,5.3302,1.44e+16,1.56e+16,185958400
22750,5.2631,5.2603,5.3164,1.44e+16,1.56e+16,186368000
22800,5.1674,5.3010,5.3563,1.44e+16,1.57e+16,186777600
22850,5.0940,5.2560,5.3146,1.44e+16,1.57e+16,187187200
22900,5.0629,5.2676,5.3240,1.45e+16,1.57e+16,187596800
22950,5.2479,5.2606,5.3162,1.45e+16,1.58e+16,188006400
23000,5.0990,5.2777,5.3291,1.45e+16,1.58e+16,188416000
23050,5.1903,5.2653,5.3186,1.46e+16,1.58e+16,188825600
23100,5.2012,5.2745,5.3277,1.46e+16,1.59e+16,189235200
23150,5.3120,5.2694,5.3250,1.46e+16,1.59e+16,189644800
23200,5.1746,5.2771,5.3285,1.47e+16,1.59e+16,190054400
23250,5.1776,5.2589,5.3155,1.47e+16,1.60e+16,190464000
23300,5.2728,5.2599,5.3175,1.47e+16,1.60e+16,190873600
23350,5.0336,5.2619,5.3253,1.48e+16,1.60e+16,191283200
23400,5.1762,5.2783,5.3268,1.48e+16,1.61e+16,191692800
23450,5.0646,5.2604,5.3173,1.48e+16,1.61e+16,192102400
23500,5.1317,5.2517,5.3089,1.49e+16,1.61e+16,192512000
23550,5.0847,5.3036,5.3453,1.49e+16,1.62e+16,192921600
23600,4.9514,5.2539,5.3088,1.49e+16,1.62e+16,193331200
23650,5.1728,5.2533,5.3067,1.50e+16,1.62e+16,193740800
23700,5.0963,5.2889,5.3369,1.50e+16,1.63e+16,194150400
23750,5.1034,5.2669,5.3263,1.50e+16,1.63e+16,194560000
23800,5.0603,5.2775,5.3366,1.51e+16,1.63e+16,194969600
23850,5.1155,5.2657,5.3187,1.51e+16,1.64e+16,195379200
23900,5.0601,5.2612,5.3176,1.51e+16,1.64e+16,195788800
23950,5.1291,5.2594,5.3170,1.51e+16,1.64e+16,196198400
24000,5.2242,5.2650,5.3176,1.52e+16,1.65e+16,196608000
24050,5.1404,5.2536,5.3127,1.52e+16,1.65e+16,197017600
24100,5.1394,5.2631,5.3136,1.52e+16,1.65e+16,197427200
24150,5.2511,5.2468,5.3007,1.53e+16,1.66e+16,197836800
24200,5.2549,5.2592,5.3132,1.53e+16,1.66e+16,198246400
24250,5.2062,5.2598,5.3115,1.53e+16,1.66e+16,198656000
24300,5.1919,5.2411,5.2976,1.54e+16,1.67e+16,199065600
24350,5.2101,5.2548,5.3134,1.54e+16,1.67e+16,199475200
24400,5.1711,5.2540,5.3102,1.54e+16,1.68e+16,199884800
24450,5.0476,5.2552,5.3118,1.55e+16,1.68e+16,200294400
24500,5.1717,5.2648,5.3162,1.55e+16,1.68e+16,200704000
24550,4.9718,5.2432,5.3019,1.55e+16,1.69e+16,201113600
24600,5.2550,5.2430,5.3006,1.56e+16,1.69e+16,201523200
24650,5.1317,5.2397,5.2969,1.56e+16,1.69e+16,201932800
24700,5.0756,5.2857,5.3431,1.56e+16,1.70e+16,202342400
24750,5.0679,5.2480,5.3057,1.57e+16,1.70e+16,202752000
24800,5.0029,5.2481,5.3094,1.57e+16,1.70e+16,203161600
24850,5.2344,5.2465,5.3027,1.57e+16,1.71e+16,203571200
24900,5.2358,5.2546,5.3125,1.57e+16,1.71e+16,203980800
24950,5.2092,5.2363,5.2923,1.58e+16,1.71e+16,204390400
25000,5.0877,5.2425,5.2959,1.58e+16,1.72e+16,204800000
25050,5.0583,5.2588,5.3154,1.58e+16,1.72e+16,205209600
25100,5.0995,5.2382,5.2914,1.59e+16,1.72e+16,205619200
25150,5.2223,5.2422,5.2964,1.59e+16,1.73e+16,206028800
25200,5.2600,5.2404,5.2970,1.59e+16,1.73e+16,206438400
25250,5.1792,5.2371,5.2933,1.60e+16,1.73e+16,206848000
25300,5.0695,5.2290,5.2859,1.60e+16,1.74e+16,207257600
25350,5.0977,5.2501,5.3033,1.60e+16,1.74e+16,207667200
25400,5.1365,5.2440,5.2987,1.61e+16,1.74e+16,208076800
25450,5.1525,5.2551,5.3051,1.61e+16,1.75e+16,208486400
25500,5.0547,5.2430,5.2955,1.61e+16,1.75e+16,208896000
25550,5.0231,5.2501,5.3054,1.62e+16,1.75e+16,209305600
25600,5.0169,5.2374,5.2953,1.62e+16,1.76e+16,209715200
25650,5.0846,5.2363,5.2943,1.62e+16,1.76e+16,210124800
25700,5.2404,5.2426,5.2991,1.63e+16,1.76e+16,210534400
25750,5.1431,5.2403,5.2994,1.63e+16,1.77e+16,210944000
25800,5.1366,5.2356,5.2927,1.63e+16,1.77e+16,211353600
25850,5.0061,5.2545,5.3090,1.63e+16,1.77e+16,211763200
25900,5.0265,5.2400,5.2964,1.64e+16,1.78e+16,212172800
25950,4.9967,5.2598,5.3123,1.64e+16,1.78e+16,212582400
26000,5.1194,5.2500,5.3054,1.64e+16,1.79e+16,212992000
26050,5.0859,5.2334,5.2942,1.65e+16,1.79e+16,213401600
26100,5.0541,5.2359,5.2906,1.65e+16,1.79e+16,213811200
26150,4.9677,5.2436,5.2948,1.65e+16,1.80e+16,214220800
26200,5.1342,5.2312,5.2844,1.66e+16,1.80e+16,214630400
26250,5.0383,5.2429,5.3006,1.66e+16,1.80e+16,215040000
26300,5.0947,5.2459,5.2991,1.66e+16,1.81e+16,215449600
26350,5.2219,5.2469,5.2978,1.67e+16,1.81e+16,215859200
26400,5.0730,5.2404,5.2970,1.67e+16,1.81e+16,216268800
26450,5.1314,5.2333,5.2867,1.67e+16,1.82e+16,216678400
26500,5.0707,5.2407,5.3005,1.68e+16,1.82e+16,217088000
26550,5.1635,5.2496,5.2998,1.68e+16,1.82e+16,217497600
26600,5.1687,5.2350,5.2938,1.68e+16,1.83e+16,217907200
26650,5.0342,5.2536,5.3093,1.69e+16,1.83e+16,218316800
26700,5.0671,5.2370,5.2936,1.69e+16,1.83e+16,218726400
26750,5.1456,5.2425,5.2993,1.69e+16,1.84e+16,219136000
26800,5.1449,5.2330,5.2885,1.69e+16,1.84e+16,219545600
26850,5.1685,5.2354,5.2864,1.70e+16,1.84e+16,219955200
26900,5.0860,5.2442,5.2939,1.70e+16,1.85e+16,220364800
26950,5.1516,5.2404,5.2913,1.70e+16,1.85e+16,220774400
27000,5.2407,5.2257,5.2861,1.71e+16,1.85e+16,221184000
27050,5.1892,5.2382,5.2916,1.71e+16,1.86e+16,221593600
27100,4.9755,5.2331,5.2896,1.71e+16,1.86e+16,222003200
27150,5.0678,5.2351,5.2906,1.72e+16,1.86e+16,222412800
27200,5.0354,5.2279,5.2861,1.72e+16,1.87e+16,222822400
27250,5.1341,5.2321,5.2896,1.72e+16,1.87e+16,223232000
27300,5.0701,5.2402,5.2986,1.73e+16,1.87e+16,223641600
27350,5.1100,5.2396,5.2996,1.73e+16,1.88e+16,224051200
27400,5.1220,5.2472,5.3034,1.73e+16,1.88e+16,224460800
27450,5.1041,5.2271,5.2887,1.74e+16,1.88e+16,224870400
27500,5.1928,5.2383,5.2941,1.74e+16,1.89e+16,225280000
27550,5.0800,5.2586,5.3084,1.74e+16,1.89e+16,225689600
27600,5.1969,5.2199,5.2821,1.75e+16,1.89e+16,226099200
27650,5.1612,5.2307,5.2913,1.75e+16,1.90e+16,226508800
27700,5.0358,5.2408,5.2984,1.75e+16,1.90e+16,226918400
27750,5.2371,5.2212,5.2796,1.75e+16,1.91e+16,227328000
27800,5.1264,5.2245,5.2812,1.76e+16,1.91e+16,227737600
27850,5.1668,5.2221,5.2901,1.76e+16,1.91e+16,228147200
27900,4.9657,5.2247,5.2807,1.76e+16,1.92e+16,228556800
27950,5.1333,5.2540,5.3088,1.77e+16,1.92e+16,228966400
28000,5.2287,5.2967,5.3414,1.77e+16,1.92e+16,229376000
28050,5.1690,5.2157,5.2749,1.77e+16,1.93e+16,229785600
28100,5.0713,5.2393,5.2975,1.78e+16,1.93e+16,230195200
28150,5.2007,5.2197,5.2802,1.78e+16,1.93e+16,230604800
28200,5.0388,5.2246,5.2795,1.78e+16,1.94e+16,231014400
28250,5.0987,5.2315,5.2923,1.79e+16,1.94e+16,231424000
28300,5.1849,5.2416,5.3052,1.79e+16,1.94e+16,231833600
28350,5.2082,5.2273,5.2857,1.79e+16,1.95e+16,232243200
28400,5.1273,5.2218,5.2800,1.80e+16,1.95e+16,232652800
28450,5.0209,5.2257,5.2882,1.80e+16,1.95e+16,233062400
28500,5.0686,5.2357,5.2973,1.80e+16,1.96e+16,233472000
28550,4.9905,5.2495,5.3056,1.81e+16,1.96e+16,233881600
28600,5.2209,5.2398,5.3001,1.81e+16,1.96e+16,234291200
28650,5.0473,5.2276,5.2889,1.81e+16,1.97e+16,234700800
28700,5.1528,5.2209,5.2786,1.81e+16,1.97e+16,235110400
28750,5.0919,5.2226,5.2822,1.82e+16,1.97e+16,235520000
28800,4.9421,5.2392,5.2973,1.82e+16,1.98e+16,235929600
28850,5.2420,5.2254,5.2849,1.82e+16,1.98e+16,236339200
28900,5.0511,5.2470,5.2994,1.83e+16,1.98e+16,236748800
28950,5.0574,5.2221,5.2793,1.83e+16,1.99e+16,237158400
29000,4.9643,5.2174,5.2763,1.83e+16,1.99e+16,237568000
29050,5.0626,5.2169,5.2745,1.84e+16,1.99e+16,237977600
29100,5.0786,5.2327,5.2879,1.84e+16,2.00e+16,238387200
29150,5.1754,5.2113,5.2717,1.84e+16,2.00e+16,238796800
29200,5.0052,5.2296,5.2860,1.85e+16,2.00e+16,239206400
29250,5.1365,5.2282,5.2811,1.85e+16,2.01e+16,239616000
29300,5.1152,5.2173,5.2805,1.85e+16,2.01e+16,240025600
29350,5.1085,5.2349,5.2950,1.86e+16,2.02e+16,240435200
29400,5.0700,5.2240,5.2840,1.86e+16,2.02e+16,240844800
29450,5.1792,5.2206,5.2852,1.86e+16,2.02e+16,241254400
29500,5.1254,5.2262,5.2838,1.87e+16,2.03e+16,241664000
29550,5.1247,5.2102,5.2710,1.87e+16,2.03e+16,242073600
29600,5.3466,5.2137,5.2743,1.87e+16,2.03e+16,242483200
29650,5.2073,5.2157,5.2756,1.87e+16,2.04e+16,242892800
29700,5.0673,5.2391,5.2969,1.88e+16,2.04e+16,243302400
29750,5.0381,5.2158,5.2749,1.88e+16,2.04e+16,243712000
29800,5.0874,5.2236,5.2845,1.88e+16,2.05e+16,244121600
29850,5.1430,5.2355,5.2952,1.89e+16,2.05e+16,244531200
29900,5.1645,5.2121,5.2727,1.89e+16,2.05e+16,244940800
29950,5.1363,5.2363,5.2992,1.89e+16,2.06e+16,245350400
30000,5.0656,5.2156,5.2719,1.90e+16,2.06e+16,245760000
30050,5.2007,5.2302,5.2884,1.90e+16,2.06e+16,246169600
30100,5.1301,5.2029,5.2648,1.90e+16,2.07e+16,246579200
30150,5.1406,5.2132,5.2736,1.91e+16,2.07e+16,246988800
30200,5.0675,5.2183,5.2761,1.91e+16,2.07e+16,247398400
30250,5.0081,5.2300,5.2900,1.91e+16,2.08e+16,247808000
30300,5.1305,5.2350,5.2863,1.92e+16,2.08e+16,248217600
30350,5.1034,5.2693,5.3143,1.92e+16,2.08e+16,248627200
30400,4.9225,5.2269,5.2838,1.92e+16,2.09e+16,249036800
30450,5.1452,5.2491,5.2993,1.93e+16,2.09e+16,249446400
30500,5.2174,5.2068,5.2721,1.93e+16,2.09e+16,249856000
30550,5.2077,5.2128,5.2704,1.93e+16,2.10e+16,250265600
30600,5.0207,5.2056,5.2734,1.94e+16,2.10e+16,250675200
30650,5.1281,5.2141,5.2728,1.94e+16,2.10e+16,251084800
30700,5.1078,5.1963,5.2516,1.94e+16,2.11e+16,251494400
30750,5.0535,5.2081,5.2683,1.94e+16,2.11e+16,251904000
30800,5.1250,5.2057,5.2669,1.95e+16,2.11e+16,252313600
30850,5.1392,5.2081,5.2676,1.95e+16,2.12e+16,252723200
30900,5.2882,5.2099,5.2682,1.95e+16,2.12e+16,253132800
30950,5.1063,5.2114,5.2738,1.96e+16,2.12e+16,253542400
31000,5.2352,5.2084,5.2690,1.96e+16,2.13e+16,253952000
31050,5.0729,5.1979,5.2631,1.96e+16,2.13e+16,254361600
31100,5.0186,5.2075,5.2652,1.97e+16,2.14e+16,254771200
31150,5.0940,5.1980,5.2640,1.97e+16,2.14e+16,255180800
31200,4.9489,5.2114,5.2735,1.97e+16,2.14e+16,255590400
31250,5.1991,5.2042,5.2665,1.98e+16,2.15e+16,256000000
31300,5.0359,5.1934,5.2528,1.98e+16,2.15e+16,256409600
31350,5.1011,5.2032,5.2604,1.98e+16,2.15e+16,256819200
31400,5.0449,5.2235,5.2793,1.99e+16,2.16e+16,257228800
31450,5.0452,5.1993,5.2558,1.99e+16,2.16e+16,257638400
31500,5.1157,5.2045,5.2650,1.99e+16,2.16e+16,258048000
31550,5.1778,5.1970,5.2618,2.00e+16,2.17e+16,258457600
31600,5.3178,5.1961,5.2590,2.00e+16,2.17e+16,258867200
31650,5.0269,5.2051,5.2610,2.00e+16,2.17e+16,259276800
31700,5.1093,5.1977,5.2570,2.00e+16,2.18e+16,259686400
31750,5.0876,5.2057,5.2655,2.01e+16,2.18e+16,260096000
31800,4.9980,5.1962,5.2546,2.01e+16,2.18e+16,260505600
31850,5.1593,5.1967,5.2546,2.01e+16,2.19e+16,260915200
31900,5.0991,5.1939,5.2556,2.02e+16,2.19e+16,261324800
31950,4.9970,5.2014,5.2598,2.02e+16,2.19e+16,261734400
32000,5.0527,5.1985,5.2594,2.02e+16,2.20e+16,262144000
32050,5.1856,5.1913,5.2545,2.03e+16,2.20e+16,262553600
32100,5.0917,5.2062,5.2697,2.03e+16,2.20e+16,262963200
32150,4.9198,5.2097,5.2664,2.03e+16,2.21e+16,263372800
32200,5.1346,5.1871,5.2493,2.04e+16,2.21e+16,263782400
32250,5.0929,5.1971,5.2556,2.04e+16,2.21e+16,264192000
32300,5.1296,5.1973,5.2587,2.04e+16,2.22e+16,264601600
32350,5.1607,5.2105,5.2708,2.05e+16,2.22e+16,265011200
32400,5.0064,5.1855,5.2462,2.05e+16,2.22e+16,265420800
32450,4.9847,5.2201,5.2800,2.05e+16,2.23e+16,265830400
32500,5.1969,5.2078,5.2586,2.06e+16,2.23e+16,266240000
32550,5.0416,5.1999,5.2602,2.06e+16,2.23e+16,266649600
32600,4.9203,5.1983,5.2629,2.06e+16,2.24e+16,267059200
32650,5.0765,5.1878,5.2488,2.06e+16,2.24e+16,267468800
32700,5.1104,5.1908,5.2570,2.07e+16,2.25e+16,267878400
32750,5.1461,5.1857,5.2452,2.07e+16,2.25e+16,268288000
32800,4.9855,5.2021,5.2609,2.07e+16,2.25e+16,268697600
32850,4.9110,5.2118,5.2695,2.08e+16,2.26e+16,269107200
32900,5.0909,5.1879,5.2504,2.08e+16,2.26e+16,269516800
32950,5.1305,5.1848,5.2454,2.08e+16,2.26e+16,269926400
33000,4.8988,5.1966,5.2550,2.09e+16,2.27e+16,270336000
33050,5.0613,5.1938,5.2528,2.09e+16,2.27e+16,270745600
33100,4.9928,5.1825,5.2421,2.09e+16,2.27e+16,271155200
33150,5.0963,5.1836,5.2456,2.10e+16,2.28e+16,271564800
33200,5.0304,5.1953,5.2541,2.10e+16,2.28e+16,271974400
33250,5.0645,5.1834,5.2439,2.10e+16,2.28e+16,272384000
33300,5.0940,5.1889,5.2489,2.11e+16,2.29e+16,272793600
33350,5.0877,5.1784,5.2374,2.11e+16,2.29e+16,273203200
33400,5.0907,5.1757,5.2416,2.11e+16,2.29e+16,273612800
33450,5.1666,5.1906,5.2493,2.12e+16,2.30e+16,274022400
33500,5.2451,5.1910,5.2428,2.12e+16,2.30e+16,274432000
33550,5.1560,5.1821,5.2389,2.12e+16,2.30e+16,274841600
33600,5.0548,5.1770,5.2351,2.12e+16,2.31e+16,275251200
33650,5.2415,5.2282,5.2809,2.13e+16,2.31e+16,275660800
33700,5.2347,5.1763,5.2329,2.13e+16,2.31e+16,276070400
33750,5.2381,5.1737,5.2376,2.13e+16,2.32e+16,276480000
33800,5.0726,5.1787,5.2368,2.14e+16,2.32e+16,276889600
33850,4.9862,5.1741,5.2360,2.14e+16,2.32e+16,277299200
33900,4.9892,5.1760,5.2382,2.14e+16,2.33e+16,277708800
33950,5.1624,5.1849,5.2384,2.15e+16,2.33e+16,278118400
34000,5.0442,5.1745,5.2332,2.15e+16,2.33e+16,278528000
34050,5.1763,5.1935,5.2459,2.15e+16,2.34e+16,278937600
34100,5.1395,5.1783,5.2413,2.16e+16,2.34e+16,279347200
34150,5.0433,5.1857,5.2428,2.16e+16,2.34e+16,279756800
34200,5.2641,5.1833,5.2404,2.16e+16,2.35e+16,280166400
34250,4.9075,5.1767,5.2355,2.17e+16,2.35e+16,280576000
34300,5.1456,5.1753,5.2335,2.17e+16,2.36e+16,280985600
34350,5.0270,5.1820,5.2392,2.17e+16,2.36e+16,281395200
34400,5.1123,5.1781,5.2405,2.18e+16,2.36e+16,281804800
34450,5.1328,5.1769,5.2392,2.18e+16,2.37e+16,282214400
34500,4.9471,5.1777,5.2346,2.18e+16,2.37e+16,282624000
34550,4.9925,5.1785,5.2400,2.18e+16,2.37e+16,283033600
34600,4.9360,5.1775,5.2409,2.19e+16,2.38e+16,283443200
34650,5.1803,5.1718,5.2302,2.19e+16,2.38e+16,283852800
34700,5.1801,5.1933,5.2485,2.19e+16,2.38e+16,284262400
34750,5.1399,5.1846,5.2403,2.20e+16,2.39e+16,284672000
34800,5.1442,5.1672,5.2236,2.20e+16,2.39e+16,285081600
34850,5.0876,5.1856,5.2412,2.20e+16,2.39e+16,285491200
34900,5.0871,5.1678,5.2343,2.21e+16,2.40e+16,285900800
34950,5.0900,5.1681,5.2261,2.21e+16,2.40e+16,286310400
35000,5.0993,5.1599,5.2178,2.21e+16,2.40e+16,286720000
35050,5.0586,5.1553,5.2130,2.22e+16,2.41e+16,287129600
35100,5.1075,5.1624,5.2175,2.22e+16,2.41e+16,287539200
35150,5.0703,5.1818,5.2376,2.22e+16,2.41e+16,287948800
35200,5.0877,5.1686,5.2263,2.23e+16,2.42e+16,288358400
35250,5.0239,5.1695,5.2268,2.23e+16,2.42e+16,288768000
35300,4.9638,5.1703,5.2232,2.23e+16,2.42e+16,289177600
35350,5.2031,5.1613,5.2200,2.24e+16,2.43e+16,289587200
35400,5.1733,5.1755,5.2325,2.24e+16,2.43e+16,289996800
35450,5.1244,5.1598,5.2169,2.24e+16,2.43e+16,290406400
35500,5.1583,5.1629,5.2242,2.24e+16,2.44e+16,290816000
35550,5.1458,5.1683,5.2254,2.25e+16,2.44e+16,291225600
35600,5.0925,5.1632,5.2241,2.25e+16,2.44e+16,291635200
35650,4.9820,5.1672,5.2291,2.25e+16,2.45e+16,292044800
35700,4.9473,5.1673,5.2268,2.26e+16,2.45e+16,292454400
35750,5.1231,5.1593,5.2219,2.26e+16,2.45e+16,292864000
35800,5.1471,5.1651,5.2248,2.26e+16,2.46e+16,293273600
35850,5.2025,5.1751,5.2330,2.27e+16,2.46e+16,293683200
35900,5.2185,5.1613,5.2205,2.27e+16,2.46e+16,294092800
35950,5.2043,5.1807,5.2438,2.27e+16,2.47e+16,294502400
36000,5.0642,5.1775,5.2379,2.28e+16,2.47e+16,294912000
36050,5.0631,5.1739,5.2298,2.28e+16,2.48e+16,295321600
36100,5.1571,5.1920,5.2501,2.28e+16,2.48e+16,295731200
36150,5.1431,5.1567,5.2164,2.29e+16,2.48e+16,296140800
36200,5.0965,5.1769,5.2336,2.29e+16,2.49e+16,296550400
36250,5.0276,5.1537,5.2112,2.29e+16,2.49e+16,296960000
36300,5.1756,5.1617,5.2244,2.30e+16,2.49e+16,297369600
36350,5.0949,5.1666,5.2293,2.30e+16,2.50e+16,297779200
36400,5.0360,5.1728,5.2275,2.30e+16,2.50e+16,298188800
36450,5.0201,5.1724,5.2314,2.31e+16,2.50e+16,298598400
36500,5.0537,5.1678,5.2225,2.31e+16,2.51e+16,299008000
36550,5.1368,5.1632,5.2217,2.31e+16,2.51e+16,299417600
36600,5.0565,5.1573,5.2199,2.31e+16,2.51e+16,299827200
36650,5.0451,5.1552,5.2154,2.32e+16,2.52e+16,300236800
36700,4.9476,5.1550,5.2138,2.32e+16,2.52e+16,300646400
36750,5.0116,5.1540,5.2124,2.32e+16,2.52e+16,301056000
36800,5.1524,5.1698,5.2300,2.33e+16,2.53e+16,301465600
36850,4.8336,5.1532,5.2129,2.33e+16,2.53e+16,301875200
36900,5.1018,5.1510,5.2145,2.33e+16,2.53e+16,302284800
36950,5.1185,5.1479,5.2091,2.34e+16,2.54e+16,302694400
37000,5.2976,5.1564,5.2174,2.34e+16,2.54e+16,303104000
37050,5.0203,5.1560,5.2209,2.34e+16,2.54e+16,303513600
37100,5.0372,5.1599,5.2203,2.35e+16,2.55e+16,303923200
37150,4.9886,5.1621,5.2275,2.35e+16,2.55e+16,304332800
37200,5.0342,5.1909,5.2475,2.35e+16,2.55e+16,304742400
37250,5.1639,5.2028,5.2533,2.36e+16,2.56e+16,305152000
37300,5.1888,5.1742,5.2287,2.36e+16,2.56e+16,305561600
37350,4.9848,5.1635,5.2210,2.36e+16,2.56e+16,305971200
37400,5.1366,5.1717,5.2233,2.37e+16,2.57e+16,306380800
37450,5.0732,5.1716,5.2356,2.37e+16,2.57e+16,306790400
37500,5.0810,5.1564,5.2179,2.37e+16,2.57e+16,307200000
37550,5.1532,5.1576,5.2153,2.37e+16,2.58e+16,307609600
37600,5.0677,5.1739,5.2292,2.38e+16,2.58e+16,308019200
37650,5.0954,5.1589,5.2197,2.38e+16,2.59e+16,308428800
37700,5.0078,5.1478,5.2047,2.38e+16,2.59e+16,308838400
37750,4.9436,5.1435,5.2037,2.39e+16,2.59e+16,309248000
37800,5.1333,5.1627,5.2222,2.39e+16,2.60e+16,309657600
37850,5.1235,5.1557,5.2154,2.39e+16,2.60e+16,310067200
37900,5.0192,5.1495,5.2145,2.40e+16,2.60e+16,310476800
37950,5.1864,5.1448,5.2072,2.40e+16,2.61e+16,310886400
38000,5.0012,5.1481,5.2102,2.40e+16,2.61e+16,311296000
38050,5.0830,5.1403,5.2012,2.41e+16,2.61e+16,311705600
38100,5.0327,5.1515,5.2119,2.41e+16,2.62e+16,312115200
38150,5.0337,5.1512,5.2127,2.41e+16,2.62e+16,312524800
38200,5.1410,5.1516,5.2136,2.42e+16,2.62e+16,312934400
38250,5.1239,5.1406,5.1999,2.42e+16,2.63e+16,313344000
38300,5.1099,5.1397,5.2030,2.42e+16,2.63e+16,313753600
38350,5.0172,5.1740,5.2296,2.43e+16,2.63e+16,314163200
38400,5.0542,5.1358,5.1964,2.43e+16,2.64e+16,314572800
38450,5.0232,5.1441,5.2040,2.43e+16,2.64e+16,314982400
38500,5.1700,5.1419,5.2057,2.43e+16,2.64e+16,315392000
38550,5.0355,5.1459,5.2069,2.44e+16,2.65e+16,315801600
38600,5.0034,5.1444,5.2059,2.44e+16,2.65e+16,316211200
38650,4.9229,5.1411,5.2015,2.44e+16,2.65e+16,316620800
38700,5.0914,5.1471,5.2128,2.45e+16,2.66e+16,317030400
