step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
38750,4.8798,5.2718,5.3294,1.84e+16,1.96e+16,317440000
38800,4.9828,5.2725,5.3308,1.84e+16,1.96e+16,317849600
38850,5.1282,5.2736,5.3299,1.84e+16,1.97e+16,318259200
38900,5.1477,5.2727,5.3303,1.84e+16,1.97e+16,318668800
38950,5.1543,5.2707,5.3278,1.85e+16,1.97e+16,319078400
39000,5.0353,5.2700,5.3275,1.85e+16,1.97e+16,319488000
39050,5.0088,5.2703,5.3256,1.85e+16,1.98e+16,319897600
39100,5.1292,5.2708,5.3275,1.85e+16,1.98e+16,320307200
39150,5.0386,5.2747,5.3285,1.86e+16,1.98e+16,320716800
39200,5.0873,5.2707,5.3261,1.86e+16,1.98e+16,321126400
39250,5.1287,5.2699,5.3273,1.86e+16,1.99e+16,321536000
39300,5.0415,5.2713,5.3264,1.86e+16,1.99e+16,321945600
39350,5.1227,5.2688,5.3268,1.87e+16,1.99e+16,322355200
39400,4.9871,5.2703,5.3258,1.87e+16,1.99e+16,322764800
39450,5.1233,5.2695,5.3240,1.87e+16,2.00e+16,323174400
39500,5.0766,5.2706,5.3249,1.87e+16,2.00e+16,323584000
39550,5.0924,5.2735,5.3299,1.88e+16,2.00e+16,323993600
39600,5.1587,5.2742,5.3291,1.88e+16,2.00e+16,324403200
39650,5.0328,5.2680,5.3244,1.88e+16,2.01e+16,324812800
39700,4.9551,5.2689,5.3240,1.88e+16,2.01e+16,325222400
39750,4.9419,5.2683,5.3232,1.89e+16,2.01e+16,325632000
39800,5.1078,5.2675,5.3247,1.89e+16,2.01e+16,326041600
39850,5.0883,5.2644,5.3220,1.89e+16,2.02e+16,326451200
39900,5.0604,5.2678,5.3235,1.89e+16,2.02e+16,326860800
39950,5.1184,5.2677,5.3252,1.89e+16,2.02e+16,327270400
40000,5.0991,5.2703,5.3274,1.90e+16,2.02e+16,327680000
40050,5.0236,5.2689,5.3231,1.90e+16,2.03e+16,328089600
40100,5.0671,5.2677,5.3225,1.90e+16,2.03e+16,328499200
40150,5.1603,5.2704,5.3283,1.90e+16,2.03e+16,328908800
40200,5.0095,5.2725,5.3280,1.91e+16,2.03e+16,329318400
40250,5.0938,5.2719,5.3262,1.91e+16,2.04e+16,329728000
40300,5.1350,5.2679,5.3251,1.91e+16,2.04e+16,330137600
40350,5.1193,5.2695,5.3243,1.91e+16,2.04e+16,330547200
40400,5.0436,5.2677,5.3234,1.92e+16,2.04e+16,330956800
40450,5.0196,5.2686,5.3243,1.92e+16,2.05e+16,331366400
40500,5.0458,5.2688,5.3245,1.92e+16,2.05e+16,331776000
40550,5.1039,5.2680,5.3231,1.92e+16,2.05e+16,332185600
40600,5.0148,5.2662,5.3225,1.93e+16,2.05e+16,332595200
40650,5.0580,5.2655,5.3214,1.93e+16,2.06e+16,333004800
40700,5.0223,5.2673,5.3250,1.93e+16,2.06e+16,333414400
40750,5.0162,5.2680,5.3254,1.93e+16,2.06e+16,333824000
40800,5.1344,5.2668,5.3245,1.94e+16,2.06e+16,334233600
40850,5.0744,5.2653,5.3226,1.94e+16,2.07e+16,334643200
40900,4.9935,5.2643,5.3197,1.94e+16,2.07e+16,335052800
40950,5.0371,5.2655,5.3182,1.94e+16,2.07e+16,335462400
41000,5.1389,5.2648,5.3203,1.94e+16,2.07e+16,335872000
